BVP,TEMP,ACC_x,ACC_y,ACC_z
134.352905,32.279751,-49.000000,-6.000000,33.000000
121.365875,32.267788,-52.000000,-5.000000,29.000000
108.543167,32.251450,-59.000000,-1.000000,28.000000
96.705376,32.205860,-59.000000,-4.000000,32.000000
85.918831,32.165207,-63.000000,-6.000000,32.000000
76.127296,32.135445,-60.000000,-8.000000,28.000000
68.103592,32.121502,-49.000000,-6.000000,34.000000
63.560070,32.126595,-55.000000,-4.000000,35.000000
62.892227,32.151634,-54.000000,-10.000000,35.000000
65.185951,32.194798,-50.000000,-7.000000,32.000000
69.024315,32.251450,-50.000000,-2.000000,34.000000
74.103958,32.286839,-52.000000,-11.000000,26.000000
80.062920,32.322918,-57.000000,-1.000000,22.000000
85.327171,32.352745,-58.000000,5.000000,24.000000
85.930710,32.369690,-64.000000,-2.000000,29.000000
79.691460,32.368717,-67.000000,2.000000,27.000000
66.988945,32.347462,-50.000000,0.000000,25.000000
49.142014,32.306896,-46.000000,-2.000000,29.000000
22.685329,32.251450,-67.000000,-4.000000,26.000000
-16.982082,32.161037,-64.000000,6.000000,26.000000
-66.314682,32.076206,-52.000000,-1.000000,29.000000
-118.534264,32.010113,-56.000000,-5.000000,27.000000
-172.541809,31.974821,-57.000000,-2.000000,21.000000
-240.580902,31.979540,-53.000000,-2.000000,23.000000
-323.726532,32.028999,-58.000000,-9.000000,22.000000
-409.007202,32.122158,-64.000000,-8.000000,22.000000
-481.799194,32.251450,-66.000000,-4.000000,28.000000
-544.299866,32.374340,-59.000000,-8.000000,25.000000
-602.438049,32.502903,-59.000000,-10.000000,14.000000
-643.812805,32.616486,-55.000000,-13.000000,14.000000
-666.326965,32.692616,-56.000000,-17.000000,19.000000
-694.336304,32.709560,-61.000000,-18.000000,18.000000
-776.083008,32.648952,-60.000000,-17.000000,21.000000
-919.147400,32.498058,-53.000000,-16.000000,22.000000
-1100.316650,32.251450,-63.000000,-15.000000,17.000000
-1250.431274,31.883429,-30.000000,-28.000000,-3.000000
-1181.479614,31.436769,-57.000000,-18.000000,24.000000
-854.688110,30.932884,-69.000000,-32.000000,19.000000
-407.545532,30.398724,-83.000000,-23.000000,6.000000
43.779430,29.864397,-64.000000,-26.000000,-4.000000
438.027832,29.360350,-60.000000,-20.000000,-4.000000
694.692749,28.914398,-68.000000,-21.000000,-9.000000
786.240356,28.548988,-65.000000,-20.000000,-16.000000
777.532288,28.250511,-58.000000,-12.000000,-6.000000
742.666443,28.056679,-70.000000,-22.000000,-9.000000
695.470642,27.967154,-46.000000,-19.000000,-17.000000
626.205872,27.972754,-36.000000,-29.000000,9.000000
550.522156,28.056877,-75.000000,-20.000000,-16.000000
484.287079,28.197580,-75.000000,-14.000000,-12.000000
425.713226,28.370018,-75.000000,-10.000000,-9.000000
361.117584,28.548988,-66.000000,-14.000000,-9.000000
291.801270,28.682854,-59.000000,-8.000000,-28.000000
227.331375,28.784313,-79.000000,1.000000,-25.000000
169.279602,28.842926,-62.000000,-17.000000,-10.000000
110.679550,28.854525,-55.000000,-17.000000,-16.000000
47.747482,28.821247,-79.000000,-7.000000,-15.000000
-14.785021,28.750832,-74.000000,9.000000,-5.000000
-75.347084,28.655264,-48.000000,-10.000000,-1.000000
-137.131638,28.548988,-42.000000,-20.000000,-5.000000
-203.002045,28.418240,-43.000000,-7.000000,-12.000000
-269.930206,28.308615,-65.000000,4.000000,-16.000000
-331.823700,28.233879,-78.000000,4.000000,-22.000000
-381.226440,28.203619,-64.000000,-6.000000,-12.000000
-405.057495,28.222578,-60.000000,-1.000000,-10.000000
-392.147705,28.290476,-66.000000,1.000000,-13.000000
-336.024963,28.402300,-60.000000,-5.000000,-13.000000
-241.833450,28.548988,-61.000000,-8.000000,-15.000000
-124.772499,28.689737,-54.000000,-13.000000,-14.000000
2.069438,28.842730,-53.000000,-3.000000,-14.000000
133.564529,28.996897,-64.000000,-16.000000,-36.000000
268.741486,29.142044,-56.000000,-18.000000,-30.000000
404.662415,29.269943,-53.000000,-20.000000,-31.000000
531.038391,29.375061,-57.000000,-19.000000,-29.000000
627.799683,29.454851,-57.000000,-23.000000,-28.000000
675.337097,29.509626,-52.000000,-16.000000,-26.000000
660.476562,29.513321,-44.000000,-25.000000,-34.000000
578.174255,29.502211,-61.000000,-18.000000,-30.000000
441.325592,29.484404,-62.000000,-18.000000,-28.000000
272.352264,29.467691,-51.000000,-14.000000,-26.000000
86.278702,29.458651,-47.000000,-21.000000,-40.000000
-110.590698,29.461830,-77.000000,-15.000000,-28.000000
-298.591095,29.479160,-69.000000,-23.000000,-34.000000
-445.571960,29.509626,-49.000000,-14.000000,-21.000000
-528.655518,29.520597,-46.000000,-22.000000,-26.000000
-539.130554,29.537735,-63.000000,-32.000000,-37.000000
-468.994446,29.556181,-32.000000,-32.000000,-31.000000
-314.403473,29.570402,-49.000000,-17.000000,-31.000000
-91.928215,29.575321,-55.000000,-28.000000,-26.000000
157.474106,29.567320,-37.000000,-38.000000,-31.000000
369.045593,29.545008,-60.000000,-16.000000,-28.000000
466.204132,29.509626,-69.000000,-31.000000,-33.000000
421.183807,29.436342,-46.000000,-24.000000,-37.000000
300.862061,29.363344,-58.000000,-25.000000,-34.000000
196.890076,29.301529,-42.000000,-26.000000,-22.000000
134.974991,29.262316,-42.000000,-32.000000,-25.000000
95.051682,29.256437,-57.000000,-18.000000,-14.000000
68.432022,29.292671,-53.000000,-21.000000,-22.000000
50.646587,29.376598,-40.000000,-21.000000,-18.000000
28.977621,29.509626,-51.000000,-33.000000,-22.000000
2.627471,29.659695,-59.000000,-29.000000,-27.000000
-15.234420,29.850702,-39.000000,-13.000000,-23.000000
-20.457111,30.073427,-52.000000,-16.000000,-32.000000
-24.469906,30.315372,-39.000000,-67.000000,-27.000000
-34.420254,30.562140,-54.000000,-19.000000,-31.000000
-43.400253,30.798975,-54.000000,-40.000000,-31.000000
-44.197445,31.012251,-22.000000,-36.000000,-30.000000
-40.114208,31.190744,-61.000000,-49.000000,-27.000000
-38.933182,31.297848,-46.000000,-31.000000,-29.000000
-41.205616,31.361561,-50.000000,-20.000000,-33.000000
-41.506252,31.384941,-48.000000,-35.000000,-33.000000
-37.788898,31.374514,-42.000000,-36.000000,-33.000000
-33.628262,31.339424,-45.000000,-22.000000,-32.000000
-31.749088,31.290247,-63.000000,-38.000000,-39.000000
-30.590099,31.237598,-49.000000,-20.000000,-29.000000
-27.571972,31.190744,-32.000000,-16.000000,-32.000000
-23.019384,31.127708,-44.000000,-17.000000,-39.000000
-19.263140,31.083944,-68.000000,-32.000000,-38.000000
-17.385872,31.062435,-60.000000,-41.000000,-42.000000
-16.332977,31.062704,-43.000000,-16.000000,-36.000000
-14.741309,31.081411,-47.000000,-20.000000,-34.000000
-12.954111,31.113222,-42.000000,-26.000000,-35.000000
-12.203587,31.151796,-43.000000,-24.000000,-38.000000
-12.223544,31.190744,-21.000000,-41.000000,-37.000000
-11.207941,31.197155,-58.000000,-43.000000,-37.000000
-9.042058,31.196758,-28.000000,-23.000000,-39.000000
-8.461891,31.190281,-42.000000,-17.000000,-42.000000
-10.862784,31.180264,-51.000000,-54.000000,-42.000000
-12.745866,31.170692,-31.000000,-23.000000,-42.000000
-10.360285,31.166321,-42.000000,-32.000000,-43.000000
-6.997837,31.171797,-42.000000,-34.000000,-46.000000
-9.503139,31.190744,-38.000000,-51.000000,-49.000000
-16.392366,31.197670,-43.000000,-40.000000,-43.000000
-17.760902,31.221991,-37.000000,8.000000,-38.000000
-11.339689,31.263876,-50.000000,-15.000000,-36.000000
-8.637236,31.321232,-42.000000,-58.000000,-47.000000
-16.831367,31.390106,-40.000000,-26.000000,-48.000000
-25.041830,31.465275,-33.000000,-25.000000,-48.000000
-21.062496,31.540871,-44.000000,-47.000000,-43.000000
-11.130881,31.611025,-35.000000,-31.000000,-43.000000
-9.819627,31.643110,-46.000000,-23.000000,-45.000000
-22.147242,31.662745,-46.000000,-24.000000,-44.000000
-37.011593,31.670084,-39.000000,-22.000000,-44.000000
-23.925365,31.666714,-37.000000,-16.000000,-41.000000
40.323566,31.655455,-36.000000,-46.000000,-45.000000
118.417809,31.639935,-43.000000,-35.000000,-48.000000
132.217148,31.623997,-33.000000,-11.000000,-46.000000
63.137173,31.611025,-44.000000,-1.000000,-50.000000
-13.790045,31.576052,-27.000000,-41.000000,-36.000000
-18.842361,31.549879,-43.000000,-33.000000,-38.000000
45.765331,31.534883,-36.000000,-19.000000,-48.000000
119.088425,31.531860,-42.000000,-20.000000,-51.000000
150.414902,31.540178,-29.000000,-38.000000,-41.000000
116.155037,31.558033,-29.000000,-34.000000,-46.000000
24.033409,31.582739,-34.000000,-30.000000,-43.000000
-59.767441,31.611025,-28.000000,-40.000000,-40.000000
-67.898438,31.611692,-26.000000,-31.000000,-35.000000
-37.243668,31.611609,-46.000000,-26.000000,-43.000000
-49.570271,31.610590,-41.000000,-32.000000,-41.000000
-87.677444,31.608868,-31.000000,-28.000000,-41.000000
-83.210518,31.607109,-36.000000,-41.000000,-44.000000
-43.240959,31.606266,-43.000000,-46.000000,-42.000000
-15.477777,31.607338,-37.000000,-31.000000,-38.000000
-6.799415,31.611025,-37.000000,-31.000000,-42.000000
-5.529316,31.589804,-50.000000,-25.000000,-46.000000
-4.572557,31.573418,-30.000000,-38.000000,-47.000000
3.767948,31.563444,-28.000000,-51.000000,-37.000000
6.413588,31.560625,-21.000000,-26.000000,-35.000000
-8.910933,31.564945,-45.000000,-35.000000,-46.000000
-19.475489,31.575720,-36.000000,-26.000000,-37.000000
-17.442539,31.591677,-42.000000,-39.000000,-39.000000
-34.278027,31.611025,-39.000000,-8.000000,-57.000000
-67.767845,31.603889,-27.000000,-39.000000,-49.000000
-66.017159,31.598137,-28.000000,-32.000000,-45.000000
-18.250982,31.594152,-5.000000,-43.000000,-4.000000
26.222332,31.592268,-29.000000,-30.000000,-75.000000
34.856476,31.592815,-20.000000,-57.000000,-114.000000
10.020987,31.596088,-6.000000,-43.000000,-50.000000
-35.691368,31.602222,-18.000000,-54.000000,-35.000000
-67.562737,31.611025,-16.000000,-34.000000,-60.000000
-51.657677,31.594173,-13.000000,-34.000000,-47.000000
-8.658288,31.580835,-22.000000,-48.000000,-56.000000
9.435972,31.572298,-17.000000,-39.000000,-14.000000
-11.151322,31.569319,-12.000000,-41.000000,-45.000000
-39.553375,31.572163,-8.000000,-38.000000,-52.000000
-46.892952,31.580622,-25.000000,-55.000000,-49.000000
-24.799778,31.593992,-20.000000,-12.000000,-45.000000
13.241879,31.611025,-20.000000,-46.000000,-50.000000
23.021473,31.601547,-39.000000,-45.000000,-44.000000
-24.556564,31.594671,-18.000000,-45.000000,-37.000000
-70.071381,31.590778,9.000000,-46.000000,-25.000000
-30.881397,31.589920,-21.000000,-10.000000,-72.000000
50.093346,31.591938,-50.000000,-1.000000,-49.000000
58.156281,31.596506,-29.000000,-69.000000,-60.000000
-7.151196,31.603121,-42.000000,-19.000000,-52.000000
-42.327801,31.611025,-37.000000,-30.000000,-44.000000
-18.027632,31.590775,-43.000000,-22.000000,-45.000000
9.419900,31.572363,-44.000000,-26.000000,-45.000000
19.642002,31.557129,-53.000000,-25.000000,-34.000000
18.129501,31.546059,-44.000000,-20.000000,-35.000000
-12.037616,31.539816,-47.000000,-23.000000,-32.000000
-58.174267,31.538713,-62.000000,-20.000000,-29.000000
-64.033218,31.542646,-60.000000,-22.000000,-27.000000
-21.787243,31.550985,-52.000000,-23.000000,-24.000000
4.049978,31.534142,-59.000000,-18.000000,-25.000000
-26.721968,31.521708,-60.000000,-14.000000,-26.000000
-73.259750,31.514418,-53.000000,-26.000000,-18.000000
-75.809837,31.512516,-54.000000,-26.000000,-12.000000
-23.307936,31.515858,-59.000000,-23.000000,-12.000000
52.528267,31.523970,-61.000000,-28.000000,-17.000000
112.708107,31.536062,-60.000000,-24.000000,-5.000000
150.115402,31.550985,-62.000000,-19.000000,-9.000000
176.456802,31.538834,-60.000000,-21.000000,-8.000000
192.945877,31.529118,-49.000000,-29.000000,-7.000000
197.403992,31.522713,-60.000000,-24.000000,-6.000000
162.247620,31.520191,-62.000000,-29.000000,-15.000000
68.841072,31.521875,-61.000000,-17.000000,-8.000000
-52.522667,31.527822,-64.000000,-33.000000,-13.000000
-155.947739,31.537764,-62.000000,-27.000000,-10.000000
-225.039215,31.550985,-60.000000,-24.000000,-6.000000
-251.978333,31.537725,-58.000000,-31.000000,-8.000000
-199.220398,31.527826,-58.000000,-31.000000,-6.000000
-50.298557,31.522055,-61.000000,-28.000000,-2.000000
126.474480,31.520676,-51.000000,-25.000000,-1.000000
222.786545,31.523542,-61.000000,-34.000000,0.000000
170.810532,31.530161,-58.000000,-26.000000,2.000000
42.277256,31.539707,-57.000000,-31.000000,2.000000
-65.294212,31.550985,-54.000000,-31.000000,4.000000
-132.528091,31.533920,-63.000000,-32.000000,0.000000
-150.413574,31.518257,-59.000000,-25.000000,4.000000
-103.294960,31.504925,-62.000000,-30.000000,0.000000
-22.179697,31.494616,-53.000000,-33.000000,9.000000
41.707649,31.487844,-55.000000,-34.000000,5.000000
73.714203,31.484964,-57.000000,-30.000000,4.000000
90.174561,31.486082,-57.000000,-32.000000,4.000000
104.333015,31.490944,-59.000000,-32.000000,5.000000
118.804001,31.470295,-53.000000,-31.000000,6.000000
154.841141,31.454491,-49.000000,-21.000000,7.000000
231.794983,31.444775,-54.000000,-32.000000,4.000000
308.001129,31.441793,-52.000000,-35.000000,4.000000
348.295013,31.445637,-53.000000,-32.000000,4.000000
338.434601,31.455862,-57.000000,-26.000000,8.000000
264.508057,31.471485,-52.000000,-28.000000,5.000000
159.447693,31.490944,-53.000000,-32.000000,4.000000
92.895706,31.483595,-60.000000,-31.000000,5.000000
76.033936,31.478466,-50.000000,-38.000000,-1.000000
73.521111,31.475691,-54.000000,-32.000000,-2.000000
52.315842,31.475149,-57.000000,-40.000000,0.000000
-18.523716,31.476633,-54.000000,-31.000000,-2.000000
-143.483002,31.479921,-54.000000,-32.000000,-2.000000
-281.685150,31.484795,-55.000000,-33.000000,-3.000000
-384.186188,31.490944,-57.000000,-31.000000,-4.000000
-443.336548,31.469357,-57.000000,-42.000000,-6.000000
-487.669769,31.450966,-52.000000,-28.000000,-6.000000
-528.229614,31.437834,-56.000000,-34.000000,-6.000000
-572.700500,31.431623,-56.000000,-41.000000,-2.000000
-517.634766,31.433527,-56.000000,-30.000000,-6.000000
-301.053680,31.444199,-55.000000,-33.000000,-8.000000
-74.053520,31.463615,-53.000000,-34.000000,-7.000000
53.277805,31.490944,-52.000000,-36.000000,-8.000000
103.313133,31.495932,-56.000000,-36.000000,-11.000000
120.620575,31.507652,-58.000000,-35.000000,-12.000000
110.859474,31.525862,-52.000000,-34.000000,-5.000000
90.721107,31.549681,-51.000000,-36.000000,-8.000000
82.915756,31.577782,-50.000000,-31.000000,-9.000000
86.101143,31.608574,-49.000000,-36.000000,-10.000000
70.310196,31.640293,-55.000000,-40.000000,-7.000000
32.186646,31.671064,-53.000000,-33.000000,-10.000000
-4.066241,31.670378,-48.000000,-23.000000,-6.000000
-23.756941,31.667879,-55.000000,-37.000000,-9.000000
-35.625542,31.664650,-60.000000,-34.000000,-9.000000
-47.347294,31.661747,-54.000000,-35.000000,-9.000000
-42.084515,31.660187,-52.000000,-36.000000,-12.000000
-6.994227,31.660872,-55.000000,-37.000000,-12.000000
50.974220,31.664440,-56.000000,-34.000000,-11.000000
106.308159,31.671064,-54.000000,-41.000000,-11.000000
141.882172,31.651764,-54.000000,-41.000000,-11.000000
155.864288,31.637054,-50.000000,-37.000000,-13.000000
154.418518,31.628178,-51.000000,-39.000000,-11.000000
145.346344,31.625685,-49.000000,-37.000000,-7.000000
133.743057,31.629526,-53.000000,-38.000000,-9.000000
121.500282,31.639135,-54.000000,-32.000000,-6.000000
109.113426,31.653479,-53.000000,-34.000000,-8.000000
97.596367,31.671064,-53.000000,-39.000000,-7.000000
88.444412,31.661469,-53.000000,-40.000000,-6.000000
88.536423,31.654022,-57.000000,-34.000000,-8.000000
98.713913,31.649269,-53.000000,-37.000000,-8.000000
91.554955,31.647526,-54.000000,-40.000000,-5.000000
40.822903,31.648947,-51.000000,-35.000000,-6.000000
-28.347546,31.653543,-48.000000,-36.000000,-4.000000
-71.027054,31.661100,-50.000000,-40.000000,-4.000000
-77.397957,31.671064,-53.000000,-33.000000,-5.000000
-52.820427,31.653933,-56.000000,-34.000000,-8.000000
4.144345,31.639832,-53.000000,-40.000000,-10.000000
74.284698,31.629887,-52.000000,-38.000000,-8.000000
112.236938,31.624741,-56.000000,-38.000000,-12.000000
88.634720,31.624624,-53.000000,-35.000000,-8.000000
19.084612,31.629395,-53.000000,-38.000000,-5.000000
-53.176701,31.638525,-51.000000,-36.000000,-6.000000
-88.780678,31.651051,-56.000000,-36.000000,-7.000000
-66.498238,31.637037,-54.000000,-39.000000,-6.000000
-1.380103,31.626228,-58.000000,-34.000000,-13.000000
40.415287,31.619448,-53.000000,-36.000000,-5.000000
6.285852,31.617147,-51.000000,-40.000000,-5.000000
-64.161804,31.619474,-55.000000,-40.000000,-6.000000
-92.136154,31.626287,-45.000000,-44.000000,-2.000000
-66.276085,31.637112,-54.000000,-31.000000,-10.000000
-23.714773,31.651051,-56.000000,-39.000000,-8.000000
16.509623,31.638220,-51.000000,-38.000000,-1.000000
45.564308,31.628368,-50.000000,-37.000000,-1.000000
43.521378,31.622288,-55.000000,-36.000000,-3.000000
5.316200,31.620356,-52.000000,-38.000000,-1.000000
-38.868824,31.622627,-48.000000,-39.000000,-1.000000
-64.942467,31.628891,-53.000000,-40.000000,-6.000000
-81.617485,31.638647,-52.000000,-38.000000,0.000000
-103.632339,31.651051,-48.000000,-39.000000,0.000000
-123.579124,31.636417,-57.000000,-42.000000,0.000000
-125.818085,31.624674,-59.000000,-35.000000,0.000000
-114.992767,31.616905,-53.000000,-40.000000,-5.000000
-109.688057,31.613834,-54.000000,-39.000000,-2.000000
-118.292770,31.615850,-53.000000,-40.000000,-1.000000
-136.239410,31.623020,-51.000000,-37.000000,-5.000000
-145.551819,31.635019,-56.000000,-39.000000,0.000000
-117.745430,31.651051,-55.000000,-38.000000,-2.000000
-52.792252,31.641308,-47.000000,-34.000000,1.000000
4.806555,31.635447,-42.000000,-31.000000,7.000000
23.088371,31.634142,-69.000000,-46.000000,-14.000000
22.311348,31.637604,-56.000000,-40.000000,-13.000000
31.105644,31.645668,-60.000000,-39.000000,-16.000000
52.244717,31.657856,-52.000000,-43.000000,-5.000000
81.646988,31.673376,-53.000000,-42.000000,-7.000000
115.646667,31.691078,-49.000000,-36.000000,-5.000000
140.195343,31.680979,-50.000000,-40.000000,-4.000000
139.731918,31.672728,-52.000000,-41.000000,1.000000
123.642509,31.667191,-54.000000,-39.000000,1.000000
125.849632,31.664928,-50.000000,-39.000000,-1.000000
152.566544,31.666256,-53.000000,-39.000000,0.000000
155.180374,31.671259,-49.000000,-42.000000,0.000000
99.321106,31.679729,-49.000000,-38.000000,3.000000
21.263033,31.691078,-51.000000,-51.000000,-1.000000
-33.653698,31.675787,-51.000000,-38.000000,4.000000
-60.141026,31.663855,-51.000000,-39.000000,5.000000
-62.546879,31.656330,-53.000000,-34.000000,7.000000
-53.587559,31.653793,-50.000000,-48.000000,3.000000
-69.480751,31.656418,-48.000000,-37.000000,5.000000
-116.954002,31.663990,-49.000000,-41.000000,3.000000
-138.413086,31.675900,-48.000000,-40.000000,2.000000
-102.477570,31.691078,-52.000000,-42.000000,3.000000
-47.706913,31.679346,-53.000000,-40.000000,2.000000
-8.145585,31.670404,-49.000000,-40.000000,6.000000
10.646533,31.664925,-49.000000,-40.000000,5.000000
7.561704,31.663214,-49.000000,-41.000000,5.000000
-8.284865,31.665306,-50.000000,-41.000000,5.000000
-17.243731,31.671007,-51.000000,-40.000000,3.000000
-13.899816,31.679861,-52.000000,-41.000000,4.000000
-11.005199,31.691078,-51.000000,-40.000000,4.000000
-22.812513,31.674854,-53.000000,-41.000000,4.000000
-42.380295,31.661312,-51.000000,-39.000000,5.000000
-32.698872,31.651548,-51.000000,-39.000000,6.000000
29.760279,31.646252,-52.000000,-40.000000,7.000000
109.679413,31.645763,-49.000000,-44.000000,6.000000
151.096222,31.650072,-51.000000,-42.000000,7.000000
155.260223,31.658792,-47.000000,-41.000000,8.000000
152.371124,31.671064,-50.000000,-43.000000,6.000000
140.762543,31.656902,-48.000000,-37.000000,5.000000
110.576134,31.646162,-48.000000,-41.000000,2.000000
67.410507,31.639612,-50.000000,-39.000000,2.000000
23.491505,31.637604,-51.000000,-40.000000,4.000000
-17.841539,31.640158,-52.000000,-41.000000,3.000000
-55.442322,31.647018,-52.000000,-40.000000,3.000000
-80.001457,31.657627,-49.000000,-39.000000,4.000000
-86.959320,31.671064,-48.000000,-39.000000,5.000000
-87.537132,31.657381,-51.000000,-38.000000,8.000000
-94.718163,31.646563,-54.000000,-43.000000,2.000000
-106.879974,31.639576,-49.000000,-40.000000,3.000000
-112.084801,31.637009,-51.000000,-40.000000,2.000000
-100.209953,31.639122,-50.000000,-40.000000,3.000000
-70.388901,31.645859,-53.000000,-39.000000,3.000000
-24.832394,31.656799,-55.000000,-39.000000,2.000000
31.076015,31.671064,-51.000000,-38.000000,6.000000
86.702469,31.658621,-53.000000,-41.000000,3.000000
125.821724,31.649302,-53.000000,-41.000000,2.000000
136.735565,31.643818,-52.000000,-45.000000,0.000000
119.066277,31.642431,-50.000000,-39.000000,1.000000
78.398888,31.645041,-53.000000,-42.000000,-2.000000
30.743519,31.651230,-49.000000,-39.000000,-1.000000
-11.755116,31.660269,-51.000000,-40.000000,-2.000000
-43.554359,31.671064,-52.000000,-43.000000,-2.000000
